0,1.0,-0.0012251953878946221,0.0014615206086951186,0.011185269309881174
1,-1.0,-0.00063054041022217368,-0.00058330783353732762,-0.024760301917584826
2,1.0,-0.0019233524750074458,-0.0016445440216754194,-0.022033132364125296
3,-1.0,-0.0013222542346931663,-0.0043291995490417293,0.0088660626052584623
4,1.0,-0.0022790787318107465,0.00043365134431918586,0.018839741736532578
5,-1.0,0.0025334821428571542,0.0016093750000000019,0.010323660714285587
6,1.0,0.0018434724317077439,0.0074283559577677516,0.0014496396849339455
7,-1.0,0.003176149649259552,0.0022798129384256072,-0.0090023382696804433
8,1.0,0.0022994292245208862,0.0016089201526603054,0.00044219792779220946
9,-1.0,0.0011875787391797139,0.0024235379267236101,-0.0027770377361047149
10,1.0,0.001792779426310583,0.000903695710817377,-0.0038452027695348168
11,-1.0,0.0018597344684301224,0.0016656311552341813,0.010271612445525546
12,1.0,0.0013844792350923354,0.0023048644163507111,-0.0049426136778336627
13,-1.0,0.0012220751926519851,0.00086113201237355186,-0.021927298201914747
14,1.0,-0.00042573875731214777,-0.00090813093980992579,-0.011082616784834354
15,-1.0,-0.0028653707703383737,-0.0013798896088313046,-0.01936645068394538
16,1.0,-0.002315720808871497,-0.0033188226366867722,-0.01171372658652492
17,-1.0,-0.0023072451130005112,-0.0027768418873716453,0.040022527432599264
18,1.0,-0.0022898737111282244,0.0020915218386450152,0.014006549973456406
19,-1.0,0.0023791812782638483,0.00059509050334738411,-0.00049000507716101538
20,1.0,0.001518416045996605,0.0021533900288678966,0.00478331062711157
21,-1.0,0.0013466515690714997,0.0021938692979618091,-0.0044281785829829445
22,1.0,0.00059648849814568957,0.0010114370185948815,-0.012111309940610493
23,-1.0,-0.00035994240921452281,-0.00034456025497458647,-0.020996640537513933
24,1.0,-0.0014939797849635552,-0.0032134659525631265,-0.015137115934442003
25,-1.0,-0.0029534535717098522,-0.0041348350003937995,0.0024809010002363463
26,1.0,-0.0031120331950207358,-0.0020746887966804906,0.0055325034578146415
27,-1.0,-0.0066471373413242345,-0.0018140772393775428,-0.013410733962213484
28,1.0,-0.0025111338600589672,-0.0086752237709005944,-0.0029573632219510593
29,-1.0,-0.0068634498110232622,-0.0031975328680408756,0.012463190112922184
30,1.0,-0.0061189504444322425,-0.0051847886430327617,-0.01497099141638758
31,-1.0,-0.014179996670651795,-0.0086399108138238701,-0.06858961747806902
32,1.0,-0.011465718659361912,-0.020481970852579929,-0.026788591685465657
33,-1.0,-0.015981325193032858,-0.016508798707128763,0.061590949901238923
34,1.0,-0.011433078381208661,0.0043655580446895215,0.03528016012937607
35,-1.0,-0.0046738572162300981,-0.0057401129943502657,-0.031196712891627953
36,1.0,-0.00057967439565860535,-0.007486433152442018,0.022163295510606917
37,-1.0,0.00058320373250389523,0.0016158025489285285,0.072095089980004468
38,1.0,-0.0035782960082120069,0.0087415241372330726,-0.055553949137594372
39,-1.0,0.0018562636489974176,-0.026007544173118902,-0.067460790152868544
40,1.0,-0.013146100985957572,-0.012548550941141323,0.025794243601234945
41,-1.0,-0.016960158485582209,-0.0074014968082764532,-0.012370680167290149
42,1.0,-0.0028690146418678237,-0.018413949854393041,0.017183647377553068
43,-1.0,-0.0036025013594344715,-0.0012584479142391026,0.099219296201351503
44,1.0,-0.0032483694872638648,0.012175057584731808,-0.020637692898305193
45,-1.0,0.014505559237169575,-0.012237685001104559,-0.0012370223105808709
46,1.0,0.0016835016835016943,0.011803011803011798,0.035797535797536084
47,-1.0,0.0068688344903178765,0.014939309056956137,-0.018243819266837047
