Nothing,0,2,-46.318529333131913
Nothing,1,2,-45.078811766199969
picker0,2,3,-55.165741763700304
block,3,4,-780.74021711210435
block,4,4,-775.99767557946006
defence miss,5,3,63.461323892177575
defence miss,6,4,56.265030893534316
defence miss,7,5,49.33896406555408
defence miss,8,6,46.227592766052624
defence miss,9,7,44.625770005506411
defence miss,10,8,45.784679724579775
defence miss,11,9,45.069989579718083
defence miss,12,10,47.157366931377595
defence miss,13,11,50.352796534062861
defence miss,14,12,56.662100493001304
defence miss,15,13,52.078109131296856
defence miss,16,14,52.150971252596491
defence miss,17,15,53.566247125663267
defence miss,18,16,50.611428961757014
defence miss,19,17,48.224149956471592
defence miss,20,18,45.169419797150709
defence miss,21,19,37.82990306429474
defence miss,22,20,24.082965048793852
defence miss,23,21,10.096570153311461
defence miss,24,22,-1.473914072224332
defence miss,25,23,-12.468234710958413
defence miss,26,24,-23.483494787784352
defence miss,27,25,-32.014811784929435
defence miss,28,26,-36.544149978744159
defence miss,29,27,-42.522503422511484
defence miss,30,28,-45.466750304089793
defence miss,31,29,-43.83200169778307
defence miss,32,30,-42.866873633801703
defence miss,33,31,-36.315005479462599
defence miss,34,32,-32.1133590500081
defence miss,35,33,-24.857851474696403
defence miss,36,34,-16.677055369966496
defence miss,37,35,-6.9396817874512635
defence miss,38,36,3.5195968744576192
defence miss,39,37,14.684307398617449
defence miss,40,38,26.753357548272049
defence miss,41,39,43.327319267375088
defence miss,42,40,60.075101214793676
defence miss,43,41,69.877187109783364
defence miss,44,42,84.612337942712884
defence miss,45,43,103.44983909288254
defence miss,46,44,121.27025944364641
defence miss,47,45,141.49150091111829
defence miss,48,46,151.91123683810486
defence miss,49,47,159.73295417714206
defence miss,50,48,169.14272617308939
defence miss,51,49,176.10272016770108
defence miss,52,50,181.07866002966495
defence miss,53,51,188.16636505501992
defence miss,54,52,197.20254332261374
defence miss,55,53,190.73258399223278
defence miss,56,54,192.22684554908687
defence miss,57,55,185.4011466362889
defence miss,58,56,184.53901287865614
defence miss,59,57,178.22607962131133
defence miss,60,58,184.17774241083629
defence miss,61,59,186.67684651647812
defence miss,62,60,190.53865039462028
defence miss,63,61,192.92588268604379
defence miss,64,62,193.84922555755259
defence miss,65,63,199.52409115641615
defence miss,66,64,193.5110717784201
defence miss,67,65,193.70477820503947
defence miss,68,66,189.97989068723928
defence miss,69,67,191.93547521026903
defence miss,70,68,180.35532660082725
defence miss,71,69,176.21244603333685
defence miss,72,70,166.9129402869583
defence miss,73,71,165.93329967519531
defence miss,74,72,160.03937418980831
defence miss,75,73,155.47216874102105
defence miss,76,74,155.82148828418889
defence miss,77,75,160.80314283213454
defence miss,78,76,163.44071806658553
defence miss,79,77,172.82742719302354
defence miss,80,78,182.71650931537641
defence miss,81,79,194.95615312518396
defence miss,82,80,213.83132543880885
defence miss,83,81,227.89055091795927
defence miss,84,82,244.11286726298749
defence miss,85,83,257.08957840031644
defence miss,86,84,284.14469350958052
defence miss,87,85,308.63306095058135
defence miss,88,86,333.16294190911515
defence miss,89,87,349.62854607380052
defence miss,90,88,368.84997206657999
defence miss,91,89,379.32484027878991
defence miss,92,90,384.59145796622056
defence miss,93,91,391.96691335784504
defence miss,94,92,405.89314590207977
defence miss,95,93,423.79515064795532
defence miss,96,94,435.66506892264215
defence miss,97,95,437.90232050119494
defence miss,98,96,452.34554936007157
defence miss,99,97,462.40240097316109
defence miss,100,98,472.79542129415699
defence miss,101,99,493.31296277016941
defence miss,102,100,502.3339258675984
defence miss,103,101,515.91576333762634
defence miss,104,102,517.71097529245048
defence miss,105,103,504.55309371861699
defence miss,106,104,476.97828590215545
defence miss,107,105,450.22564122410779
defence miss,108,106,403.74137681946161
defence miss,109,107,356.63047534142237
defence miss,110,108,310.39010815547243
defence miss,111,109,270.22586025864075
defence miss,112,110,232.34980958574693
defence miss,113,111,201.20495992424287
defence miss,114,112,169.30158620121085
defence miss,115,113,141.20993633893744
defence miss,116,114,121.99842791736836
defence miss,117,115,115.45978071656501
defence miss,118,116,107.0574275778873
defence miss,119,117,104.40736632246907
defence miss,120,118,100.7399764679453
defence miss,121,119,101.34410582618511
defence miss,122,120,95.301210975300336
defence miss,123,121,90.544950918701147
defence miss,124,122,89.0728360128644
defence miss,125,123,88.057488188633329
defence miss,126,124,82.38603634323411
defence miss,127,125,80.712770725453538
defence miss,128,126,78.190681832002042
defence miss,129,127,73.220439719959927
defence miss,130,128,67.282752271558991
defence miss,131,129,62.06617979301177
defence miss,132,130,51.352710589600349
defence miss,133,131,52.114683778949654
defence miss,134,132,47.710889755632024
defence miss,135,133,43.934160063667946
defence miss,136,134,38.642595491842542
defence miss,137,135,33.711646997543994
defence miss,138,136,27.821011504919326
defence miss,139,137,27.53997905511271
defence miss,140,138,30.552312637902901
defence miss,141,139,30.790579760976442
defence miss,142,140,36.990734144206613
defence miss,143,141,38.647891620432659
defence miss,144,142,38.77212268342015
defence miss,145,143,43.917419132808732
defence miss,146,144,53.18149879338597
defence miss,147,145,62.830865004036838
defence miss,148,146,73.068557026266262
defence miss,149,147,81.898565289161979
defence miss,150,148,89.848946307779443
defence miss,151,149,98.248219092323097
defence miss,152,150,103.13015442512494
defence miss,153,151,107.0817179262047
defence miss,154,152,106.50718280625136
