Nothing,0,2,320.60972964919205
Nothing,1,3,317.70119067539582
Nothing,2,4,321.68802347683669
Nothing,3,5,316.70300955628443
Nothing,4,6,313.20612708491376
Nothing,5,7,308.90025524431422
Nothing,6,8,300.39636841127015
Nothing,7,9,294.63854559288495
Nothing,8,10,288.85515734168592
Nothing,9,11,277.1069855671351
Nothing,10,12,272.91530869834293
Nothing,11,13,257.66323303491839
Nothing,12,14,239.58308498609358
Nothing,13,15,214.58520078010082
Nothing,14,16,192.05671206254812
Nothing,15,17,171.04236257977385
Nothing,16,18,148.05446539165777
Nothing,17,19,130.38732304653294
Nothing,18,20,112.48159395029839
Nothing,19,21,95.491992091707999
Nothing,20,22,82.813514505906085
Nothing,21,23,72.250775328242213
Nothing,22,24,62.335218695709329
Nothing,23,25,60.545357963672615
Nothing,24,26,59.388086364344588
Nothing,25,27,61.140466455880073
Nothing,26,28,60.691187951948848
Nothing,27,29,61.063540657072821
Nothing,28,30,58.346174511970702
Nothing,29,31,58.843889267103009
Nothing,30,32,61.297255124407144
Nothing,31,33,58.894162293576244
Nothing,32,34,59.130860774017435
Nothing,33,35,57.276936147804946
Nothing,34,36,49.106881950212397
Nothing,35,37,41.328916129878507
Nothing,36,38,35.757396065021993
Nothing,37,39,29.575359927986767
Nothing,38,40,20.976754160021542
Nothing,39,41,11.10041800736731
Nothing,40,42,-1.0523266754062206
Nothing,41,43,-14.868169107628376
Nothing,42,44,-28.769567159740873
Nothing,43,44,-39.354503788739031
picker1,44,5,-49.496234903575392
picker1,45,5,-41.305096794283187
picker1,46,9,-34.486780677601004
picker1,47,9,-29.292886262329493
picker1,48,15,-24.132538688874508
picker1,49,17,-21.480332352585091
picker1,50,17,-18.700418652510695
picker1,51,17,-17.029740759562834
picker1,52,17,-16.614552745006428
picker1,53,15,-14.549973475949358
picker1,54,15,-13.73235282975612
picker1,55,15,-12.44699980998794
picker1,56,15,-10.879589004137269
picker1,57,15,-9.8672226073431055
picker1,58,15,-8.3309963776429914
picker1,59,13,-7.954040097518738
picker1,60,13,-6.5361953613433004
picker1,61,11,-5.3704442993298009
picker1,62,11,-4.5894075186109555
picker1,63,11,-4.0392712215723687
picker1,64,11,-3.141647290263744
picker1,65,11,-2.8055107505586054
picker1,66,11,-2.5253271849964936
picker1,67,11,-2.7555218445087299
picker1,68,7,-3.1504753874287075
picker1,69,7,-3.2539546190818522
picker1,70,7,-3.5086191790525945
picker1,71,5,-3.8717575014843595
block,72,4,-176.97051339183554
block,73,4,-184.51171662072034
defence miss,74,3,-25.009354581725034
defence miss,75,4,-24.179945974833245
defence miss,76,5,-20.98433514496287
defence miss,77,6,-16.19906415528385
defence miss,78,7,-9.9543943469608678
defence miss,79,8,-3.4022096077496258
defence miss,80,9,3.4361148904977625
defence miss,81,10,10.317576560389966
defence miss,82,11,18.937921738117865
defence miss,83,12,25.1356277812489
defence miss,84,13,33.806812938970978
defence miss,85,14,38.921832188015856
defence miss,86,15,42.537389321047726
defence miss,87,16,47.486207506469469
defence miss,88,17,52.907557990544547
defence miss,89,18,58.991074655761935
defence miss,90,19,66.405639968743259
defence miss,91,20,75.035029815110164
defence miss,92,21,73.696337258018076
defence miss,93,22,74.130621465123738
defence miss,94,23,72.487310357213204
defence miss,95,24,76.068380112599129
defence miss,96,25,74.579518465992066
defence miss,97,26,70.560262350570895
defence miss,98,27,58.042703650149065
defence miss,99,28,46.48806064258514
defence miss,100,29,34.591175693065225
defence miss,101,30,22.987636536590543
defence miss,102,31,15.221007578028491
defence miss,103,32,6.1145425738326935
defence miss,104,33,1.2341380429350437
defence miss,105,34,-1.9908468900102463
defence miss,106,35,-3.8339474005910716
defence miss,107,36,-2.7970456353922657
defence miss,108,37,-9.886628657124092
defence miss,109,38,-18.039115036955181
defence miss,110,39,-26.233275155039777
defence miss,111,40,-32.754840939381069
defence miss,112,41,-38.167479894829214
defence miss,113,42,-42.804929694440524
defence miss,114,43,-45.478499950331525
defence miss,115,44,-48.789236368263168
defence miss,116,45,-52.857881373607491
defence miss,117,46,-56.46153502676291
defence miss,118,47,-61.267824621910009
defence miss,119,48,-64.475593942369699
defence miss,120,49,-66.970143872595841
defence miss,121,50,-67.9506202752398
defence miss,122,51,-71.27908954500657
defence miss,123,52,-73.424781754169217
defence miss,124,53,-75.620282514141138
defence miss,125,54,-78.27514866836016
defence miss,126,55,-77.93643407043227
defence miss,127,56,-78.688262895008606
defence miss,128,57,-79.069669686929473
defence miss,129,58,-80.604753180216989
defence miss,130,59,-82.065319912503639
defence miss,131,60,-84.020705426045311
defence miss,132,61,-84.141210246025963
defence miss,133,62,-82.962971954912277
defence miss,134,63,-79.632610260649599
defence miss,135,64,-78.44833957315646
defence miss,136,65,-77.284585796629244
defence miss,137,66,-75.094173122448851
defence miss,138,67,-74.986868408710649
defence miss,139,68,-72.647681660677733
defence miss,140,69,-70.149532137901971
defence miss,141,70,-68.100354914740876
defence miss,142,71,-65.67876785344896
defence miss,143,72,-64.02768006788591
defence miss,144,73,-62.479494132692849
defence miss,145,74,-61.311104880466743
defence miss,146,75,-59.350373991168809
defence miss,147,76,-55.885810051313456
defence miss,148,77,-52.370594746390012
