Nothing,0,2,-85.424259387247261
Nothing,1,2,-85.652215505879298
picker0,2,5,-14.548799246216726
picker0,3,5,-14.444435326294348
picker0,4,5,-12.463798820043912
picker0,5,7,-11.220117136999418
picker0,6,7,-10.221557327483723
picker0,7,7,-9.0256573207562241
picker0,8,9,-8.4849788248011926
picker0,9,9,-7.7109382486837523
picker0,10,9,-8.2172660566808613
picker0,11,11,-8.5051143196384551
picker0,12,11,-8.818244097034146
picker0,13,11,-9.9914273203857462
picker0,14,13,-11.481174086891066
picker0,15,13,-13.160256836524603
picker0,16,13,-13.749202653775733
picker0,17,17,-16.137678928107785
picker0,18,17,-18.42064029025299
picker0,19,19,-21.694387087997164
picker0,20,19,-21.938552583697934
picker0,21,21,-22.458662221461367
picker0,22,21,-22.288520628081077
picker0,23,23,-22.564630192081044
picker0,24,23,-22.973006626658083
picker0,25,23,-22.282747956487551
picker0,26,25,-24.193536726606929
picker0,27,25,-24.111907082579577
picker0,28,25,-23.945133507017676
picker0,29,27,-23.330847234531408
picker0,30,29,-22.689165828498137
picker0,31,31,-21.955431905483945
picker0,32,31,-20.396601948928222
picker0,33,35,-19.745840069683922
picker0,34,39,-18.674053007848325
picker0,35,39,-17.083922057103283
picker0,36,39,-16.634639059698952
picker0,37,41,-14.864110805692521
picker0,38,41,-13.739159967497585
picker0,39,43,-12.765378893425851
picker0,40,43,-11.366074798858005
picker0,41,43,-10.095947051699223
picker0,42,43,-9.6232307775163655
picker0,43,41,-9.1455534291638756
picker0,44,37,-8.7218534898297904
picker0,45,37,-7.7744013247524411
picker0,46,37,-7.6401424611075219
picker0,47,35,-7.7270202103613945
picker0,48,35,-8.1163839110778291
picker0,49,33,-8.4270047724671517
picker0,50,33,-9.0395763369038598
picker0,51,33,-9.8905957032203684
picker0,52,31,-11.107343516103452
picker0,53,29,-11.915287488355489
picker0,54,29,-12.860846618234181
picker0,55,27,-13.284074281221857
picker0,56,27,-13.209591038627051
picker0,57,21,-12.606807598771915
picker0,58,21,-11.051084001654045
picker0,59,21,-10.083723562740593
picker0,60,23,-9.1053516699310819
picker0,61,23,-7.9890232400286667
picker0,62,23,-7.1221271165887945
picker0,63,23,-6.7003098969334935
picker0,64,21,-6.3327940804461136
picker0,65,17,-5.9810582405428008
picker0,66,15,-6.4322030230792695
picker0,67,15,-8.0235015460523904
picker0,68,15,-10.179851287047647
block,69,4,-18.952741583664306
block,70,5,-11.107609388942706
block,71,6,-6.6691885456726823
block,72,7,-4.056775480683541
block,73,7,-2.3770130257566962
defence miss,74,3,-1.4487013146318333
defence miss,75,4,3.6577657806205082
defence miss,76,5,6.7894716672944213
defence miss,77,6,5.0698254779693883
defence miss,78,7,12.732760427359437
defence miss,79,8,17.050314855278259
defence miss,80,9,22.499465208516497
defence miss,81,10,23.736229906398677
defence miss,82,11,25.598524114908045
defence miss,83,12,7.0929839337280214
defence miss,84,13,-10.159878257590648
defence miss,85,14,-14.601042628381947
defence miss,86,15,-16.839823822776012
defence miss,87,16,-28.788725017905051
defence miss,88,17,-36.171994573415688
defence miss,89,18,-39.536919742338739
defence miss,90,19,-44.585232995232296
defence miss,91,20,-46.792548614204094
defence miss,92,21,-47.412943770552175
defence miss,93,22,-40.614749240219737
defence miss,94,23,-30.369499923448487
defence miss,95,24,-26.785102007705916
defence miss,96,25,-25.183729016777292
defence miss,97,26,-12.327608556213491
defence miss,98,27,-8.2525566016623486
defence miss,99,28,-6.152773428791491
defence miss,100,29,-2.5569387017089014
defence miss,101,30,1.6279652230998778
defence miss,102,31,3.5458834494589127
defence miss,103,32,9.5272691976377075
defence miss,104,33,9.3362501595399294
defence miss,105,34,12.948761333551772
defence miss,106,35,17.346630177916467
defence miss,107,36,21.818390498731219
defence miss,108,37,24.201741532232788
defence miss,109,38,29.324577313790257
defence miss,110,39,33.916833535113909
defence miss,111,40,41.351010636850276
defence miss,112,41,46.245207269316438
defence miss,113,42,52.27584650509317
defence miss,114,43,59.899211648067933
defence miss,115,44,68.214849056404091
defence miss,116,45,74.868032678926511
defence miss,117,46,77.271400065130592
defence miss,118,47,78.844832863471936
defence miss,119,48,77.374690976847091
defence miss,120,49,75.935100651695564
defence miss,121,50,74.274274805677351
defence miss,122,51,71.082387143675049
defence miss,123,52,67.479893740634594
defence miss,124,53,67.266279473895963
defence miss,125,53,70.55798095695701
