Nothing,0,2,72.23626305497055
Nothing,1,3,70.212581569566112
Nothing,2,4,65.66730774144952
Nothing,3,5,58.413422099685306
Nothing,4,6,48.257267929893146
Nothing,5,7,33.947935518766741
Nothing,6,8,25.709955743742427
Nothing,7,9,22.318054625903926
Nothing,8,10,15.925069536074389
Nothing,9,11,9.4545508766903765
Nothing,10,12,4.061132117421522
Nothing,11,13,-3.0045992529667842
Nothing,12,14,-8.1355863785702098
Nothing,13,15,-10.897225246568311
Nothing,14,16,-20.595509048712472
Nothing,15,17,-25.037696065901699
Nothing,16,18,-31.029408368992065
Nothing,17,19,-35.272652967728405
Nothing,18,20,-41.387243698023674
Nothing,19,20,-48.392641792206668
picker1,20,5,-46.804580607386569
picker1,21,5,-41.971610402218452
picker1,22,5,-36.848325205286365
picker1,23,7,-33.141067787371462
picker1,24,7,-29.651810792237765
picker1,25,7,-26.653134007261166
picker1,26,9,-22.720679446923636
picker1,27,11,-19.682606570585264
picker1,28,13,-16.322297053644817
picker1,29,13,-14.097143507672763
picker1,30,15,-12.560833074240945
picker1,31,15,-10.556755349166769
picker1,32,15,-8.8471426986743094
picker1,33,17,-7.1586211552114776
picker1,34,17,-6.108011462089892
picker1,35,17,-5.468709809271969
picker1,36,19,-5.2666691142880495
picker1,37,19,-5.5080164963740543
picker1,38,19,-5.9322206515798284
picker1,39,21,-6.3778512508822489
picker1,40,21,-6.9374423326030765
picker1,41,23,-7.6116004662663874
picker1,42,23,-8.2948122006333733
picker1,43,23,-9.0596258354406451
picker1,44,25,-9.7488344295711471
picker1,45,25,-11.071013968441596
picker1,46,25,-11.686403808659707
picker1,47,25,-12.789439953751495
picker1,48,21,-13.698157974934025
picker1,49,13,-15.202582772952281
picker1,50,11,-16.24132596860181
picker1,51,11,-17.894817085808569
picker1,52,9,-18.294033895709287
picker1,53,9,-20.606357567231857
block,54,4,-22.707422884709558
block,55,5,-17.940315542845383
block,56,6,-11.747309279180627
block,57,7,-4.1840317032128951
block,58,8,-1.8000393604997953
block,59,9,-2.6307769767589662
block,60,10,-5.6697066699478
block,61,11,-11.352428498371069
block,62,12,-15.266461430918639
block,63,13,-18.77001621081024
block,64,14,-18.787731634253305
block,65,15,-16.812212261801733
block,66,16,-17.522128987210863
block,67,17,-21.334948988324868
block,68,18,-33.14395769646228
block,69,19,-41.43974925762484
block,70,20,-39.379910164303169
block,71,21,-35.466882117387172
block,72,22,-25.744283288838346
block,73,23,-15.477284686189137
block,74,24,-7.184278716873564
block,75,25,-2.5133819123575449
block,76,26,-1.7363548791536232
block,77,27,-2.9822149764875121
block,78,28,-4.2337789922601132
block,79,29,-2.919380025959299
block,80,30,-3.9571956210709232
block,81,31,-4.4104828465999617
block,82,32,-3.3113957569751165
block,83,33,-2.2303101312006675
block,84,34,-1.8087289572855525
block,85,35,-2.4442236033987683
block,86,36,-10.813397726454468
block,87,37,-22.858295057062037
block,88,38,-34.627737919348533
block,89,39,-37.731528638579562
block,90,40,-38.049428548272886
block,91,41,-30.135633985089157
block,92,42,-23.409758802529836
block,93,43,-16.94162400016728
block,94,44,-12.975108060715456
block,95,45,-12.202324427604822
block,96,46,-14.056330294824761
block,97,47,-15.885895114249479
block,98,48,-17.275110212439358
block,99,49,-17.807811471080527
block,100,50,-17.99705618129849
block,101,51,-16.42924107709166
block,102,52,-17.214397025843823
block,103,53,-15.295156338470633
block,104,54,-14.396176284877924
block,105,55,-14.120328861762687
block,106,56,-14.196255445362453
block,107,57,-13.251851515185535
block,108,58,-12.182682443692329
block,109,59,-11.863527819598062
block,110,60,-10.848332670728382
block,111,61,-10.964679507957499
block,112,62,-9.0875859205928009
block,113,63,-9.4116133946762375
block,114,64,-9.5174597409342141
block,115,65,-8.6020331139238806
block,116,66,-8.0063047120008832
block,117,67,-6.2873454244165714
block,118,68,-5.6243521331178954
block,119,69,-4.843069132268738
block,120,70,-4.6532513345731559
block,121,71,-5.0336299258539157
block,122,72,-4.974635853943596
block,123,73,-4.992241381188478
block,124,74,-5.1206340385430167
block,125,75,-4.419217871875162
block,126,76,-4.5233054782887621
block,127,77,-6.0709817469635254
block,128,78,-7.2965859098238752
block,129,79,-9.23538973295706
block,130,80,-12.117702346205647
block,131,81,-12.452994406531047
block,132,82,-14.518417467787572
block,133,83,-21.332167163544341
block,134,84,-28.069298008712053
block,135,85,-31.819842241687752
block,136,86,-36.822978928233283
block,137,87,-36.780597109677046
block,138,88,-36.8699588501471
block,139,89,-39.54274515429131
block,140,90,-40.979196235871768
block,141,90,-39.904616779101048
defence,142,3,-40.365064663438503
defence,143,4,-42.630669527487832
defence,144,5,-43.997038465246803
defence,145,6,-46.423410400635504
defence,146,7,-45.500860130791558
defence,147,8,-43.414378036327555
defence,148,9,-41.960135709263625
defence,149,10,-40.147522981295232
defence,150,11,-39.096130370867243
defence,151,11,-36.611606435540104
